URL сайта,Время обработки (сек),Кол-во найденных ссылок,Имя файла с результатом
https://dzen.ru/,0.211961030960083,1,dzen.ru_sitemap.csv
https://dzen.ru,0.003988981246948242,0,dzen.ru_sitemap.csv
